user_id,secs_elapsed
02im2ohths,341246.0
02j260ssrf,287492.0
02j4ylsh0c,797150.0
02k49wa6hr,213943.0
02k8wrwgnu,1557867.0
02kb36zdhj,914066.0
02kt8tm26z,1140780.0
02lwrezgcg,2929788.0
02m32xboxk,69726.0
02mmcmyxg7,111399.0
02mt1crsnv,430046.0
02mz7mbybi,99433.0
02n7m15h1g,3801466.0
02n8sodt3y,180822.0
02ncc0ecqf,144431.0
02oc9de1sl,37377.0
02p64iakjq,2958070.0
02pvwhxx93,1380849.0
02q0ty05cd,131588.0
02qb0auypq,1589461.0
02qfbyaf6w,85162.0
02r7iod8l7,327282.0
02rwvvi7oz,436144.0
02sb9a97k6,3270587.0
02sdu24lxu,733871.0
02sgboyndc,758902.0
02sin79z6x,3560574.0
02sjeoorpr,617634.0
02sozgahea,1042646.0
02szevxnoq,384018.0
02tcqbrxx2,4917188.0
02tptrizx7,3152529.0
02twbekd24,165956.0
02uj0ftceu,143492.0
02uoki5320,1276266.0
02uxtg3dik,2198196.0
02vkwidp14,1399075.0
02w52j3jea,2758404.0
02wtzvhxn0,1217049.0
02x37esx4i,4785461.0
02xa1emuaf,1358340.0
02y2ip8rgp,281191.0
02ys5fs5ii,1641641.0
02z0mwv33k,5459734.0
030c8t8bl6,4713132.0
0310kb1tb0,223289.0
031r1hf01q,2643549.0
031t8x9lia,510419.0
031tm6kgcm,1845454.0
031xzrmpw0,3391630.0
032fkjc285,2051366.0
032nrcprr4,369512.0
032xdj62yj,294291.0
033oexa2qw,886828.0
033qwzzv1o,643495.0
0345yf7vn3,4496092.0
034allh3nj,1131395.0
034wb5yojk,1572584.0
0351iaxpmi,93469.0
035wxdnz4m,49749.0
036qtdh8u5,793663.0
0375vz017c,1903655.0
037h89adk4,1578.0
037sfsryq2,98027.0
03851lf962,42030.0
038c6xuq98,1038650.0
038fa3ysec,1530907.0
038hzjd6ib,1107876.0
038m85qtt1,1400200.0
038sonvxoa,429429.0
038u3944xs,
038woowsui,7205354.0
038y8b0qq7,7271595.0
039664pl26,1504846.0
039ab1dd7b,1834.0
039ejh5uei,10538054.0
039wokuc77,484.0
039y0r29tw,573382.0
03a1n3qz37,952969.0
03ajtcs3m6,111573.0
03aux2xpxi,1475963.0
03bc811kwk,643700.0
03c7ihv5r8,3003287.0
03cb4nfq8y,1045506.0
03d749c8pq,2086658.0
03de07cu9g,108195.0
03dhyin1wr,430330.0
03dv6xhyqj,2308524.0
03e4ldtkwr,248749.0
03ehpjb1xi,1561073.0
03elnptx6z,5749081.0
03f1zxtzk0,12760445.0
03f8wbfd66,138367.0
03fu4odod3,1600842.0
03fu6zodma,5649077.0
03gc0lvuq8,1604563.0
03gcpdivng,591758.0
03gyrx2m3z,13094.0
03h5dc9gbq,
03h94o8qr4,2162384.0
03hmovubqj,3350397.0
03im9sqlcr,2143680.0
03inaenb06,1419917.0
03is9o4ta9,2067866.0
03iwwnwa5v,2211995.0
03j27kl1xn,3387992.0
03jbozytmd,570674.0
03jnh7qpzd,114974.0
03jwfmjamq,1913755.0
03k4r8hsdl,940069.0
03k8e2zw4q,1556075.0
03k8tvbgsp,341605.0
03kal0lv27,117712.0
03kh2dkwwj,
03kvrukcp2,1312.0
03l13akemf,10317446.0
03muk8w7xc,622158.0
03n7soui00,2728803.0
03nheise4m,3856060.0
03njevzg8e,5845632.0
03nz3v2q4x,809725.0
03odh83v7y,3881911.0
03os3h8yfn,550349.0
03p0e2peta,315239.0
03p2geaaw0,2104517.0
03p4y7n05u,3895099.0
03p55lmo7n,880675.0
03p56fu0af,3197576.0
03p5svybpv,178725.0
03pqczvm5j,318112.0
03psvn9yfb,1144333.0
03qbeknjp1,3720627.0
03ql8i57t4,725492.0
03qptb1u93,774604.0
03qt8zn5pa,950015.0
03qtkpnx47,938274.0
03r6rwznc0,167385.0
03rorbjfeh,464515.0
03s21mu1mp,128044.0
03sn98n94o,1964720.0
03sydi15z1,156793.0
03tpez6uov,113928.0
03u2zovryy,476390.0
03vhpovswg,1443150.0
03voupy8qx,328.0
03vwjhzzxb,273943.0
03wcj6jo3r,1513301.0
03x4nibbrh,813812.0
03xa1sfo09,1217767.0
03xbqktnu5,416073.0
03xvfy76e6,3133155.0
03y2r6gwj1,1415622.0
03yww9mfbn,1449030.0
03yyerv2a0,492403.0
03zx8if88h,363978.0
03zxczo2fk,3454383.0
0402kx7n8x,3343725.0
040cpm4ciq,1010056.0
040cuxr26u,80479.0
041df88r51,2837866.0
04298l5vgs,139431.0
0431ssr0wu,18496.0
04350ryixj,2663210.0
0437op6vmq,27602.0
043bsiwk01,1002477.0
043ed95ayp,139569.0
043jwvzwxy,76965.0
043x30q1qb,2081432.0
044959ww4h,9612258.0
044j7dp3sz,2357306.0
0450u5omq2,1501276.0
0453273vbn,
0455t3ahlq,1543929.0
0460wz8rby,49886.0
0466lq65dq,5955117.0
046io03d0w,1956642.0
047oldgs79,422191.0
04937gvqw2,710733.0
04a9rdv6x4,1334.0
04aid4m647,3799953.0
04atg7t0xx,319047.0
04atpt58sz,5522681.0
04axt8ttbj,232279.0
04b2x0vevo,254713.0
04bblnahlz,114932.0
04bdmlkis8,1246540.0
04bln2rj6f,246351.0
04bxj7mfy1,772616.0
04by4w91pk,4475.0
04bzkdej2v,1785053.0
04c4kuru8n,4494389.0
04c7mr7t02,90868.0
04d2s6rmb1,725614.0
04d68cd73s,1435294.0
04d6fniy6x,1001752.0
04dac64whh,553536.0
04dd5hjwrx,
04dfftbfvu,641784.0
04e3vmahwo,1722324.0
04e6lzztwz,27467.0
04e76b64iz,1762795.0
04echiiv9f,27137.0
04ekmt35n1,3277008.0
04elqabggm,2746209.0
04emeeqj02,81985.0
04esjoutcq,1322605.0
04ewjnywy5,517105.0
04f1b7kd09,3176.0
04f6bp4pvn,2708859.0
04fi0ztk7q,71596.0
04fobh50fb,425211.0
04fzdotqyw,2446345.0
04g2w1vlrz,174388.0
04gbg5q520,1896671.0
04ge0i584t,2014322.0
04gsh40s7b,247344.0
04gz3rygmf,709890.0
04h7v1ynp5,118736.0
04hh251dk7,2738006.0
04hqi7pk9f,1564721.0
04iass22kl,1426796.0
04idsycofv,335174.0
04j5j8oneb,303506.0
04jhphwehb,5549.0
04jntlcoaz,80704.0
04jycdz0sg,2679532.0
04k5a44j20,3853718.0
04k9h4hugg,1299591.0
04kd9afiil,22632.0
04kpklw4af,935847.0
04kwlgm6ke,2284095.0
04kwu8wbay,528528.0
04kxufzn84,49677.0
04l00vzqt6,574695.0
04l44kcij2,3068978.0
04l4ut0j7g,715309.0
04l4vs3ysa,1232777.0
04l6zb5cpf,1172749.0
04lej9b4sm,2774732.0
04lrqeodpc,133319.0
04lwkcb11n,163859.0
04m7acv1pp,760314.0
04myog3r8i,1529301.0
04ndmv4pzf,1405053.0
04nmhe65ka,8214.0
04o1oqg9ot,1085341.0
04oi1795q5,645742.0
04ouahws0e,127566.0
04oyq6brkp,1173358.0
04p9ongqrv,3472541.0
04pd5hw6wn,5472677.0
04re661wzb,1062821.0
04rw6xun6m,972494.0
04s2auftas,14660.0
04s8xmha59,26838.0
04sgzsm546,576184.0
04t8baz57f,1133868.0
04tx79cf3d,3407700.0
04u5q51vmt,88738.0
04uh49i88z,459096.0
04v8ghload,1619714.0
04wc90871z,39789.0
04wi2hoyo6,3594.0
04wnx4jyui,3380480.0
04wt3rz94l,2135147.0
04xakxmff7,780338.0
04xzadyw81,2328.0
04y8115avm,497841.0
04yc1ou6t7,1816114.0
04yk19u4bh,1238276.0
04ymkfxed6,346092.0
04zt8iy0rd,2912471.0
0505hf3lqi,129647.0
050e1z5g3l,454032.0
05155brjtx,1180897.0
051he0jk2k,2228719.0
051uhxd72s,492127.0
052q02510d,4535441.0
0534yu80jk,1273432.0
053mvljf36,3380752.0
055cqcqgln,431447.0
055texouzb,2076341.0
056mdvuvw7,168.0
056qnsw0nz,2303462.0
056t8rgj4z,627651.0
056vz1l1rf,2052907.0
057xsgtabp,9494064.0
0583agn73p,0.0
058h6gp2af,1081637.0
059gpvc0ag,2342921.0
059kli1srp,152459.0
059mwrgpkv,5818262.0
059polzs34,456782.0
05ai1t9fa2,2014756.0
05am1cv3k4,189868.0
05amc84soa,2630607.0
05bi5i8h8b,327670.0
05bs51sno3,33208.0
05c68d2or4,257031.0
05ccrvp8aq,452811.0
05cdi1y8tk,423185.0
05cj8gwrfn,877919.0
05cjhxxgom,37327.0
05d3awab7r,3322851.0
05d5oouxh3,917056.0
05d8xwlij7,727923.0
05dajvxi0r,3774039.0
05ddj4bsgo,2661382.0
05dhk22h05,591080.0
05e3fmj2od,1116953.0
05ejw8dszw,1096767.0
05eml9mod4,2234587.0
05f4j714qi,842127.0
05fqwcqyte,196983.0
05g62oi67o,2134300.0
05g6rxcqcr,590542.0
05gcpyogwi,457508.0
05gtje6w4g,178245.0
05gv4vehug,492581.0
05hpojom7s,1348356.0
05hrpaaryk,4677692.0
05hytbz2op,1179307.0
05icup10qk,3945447.0
05ieafyzyp,1716096.0
05ixqjfea6,1219750.0
05izk4llqc,2402278.0
05kkzmm4zd,6966607.0
05kw6myma1,790186.0
05la8yh0nv,1538007.0
05lsky1lrh,104271.0
05m9gqwo42,168186.0
05mk3ik0t8,845199.0
05mwl5sk8y,189464.0
05n0ug73pg,216416.0
05nu8vdvlv,254011.0
05o379w9qu,1230160.0
05o65qb0c3,426006.0
05oi95br12,1299300.0
05os8n2aq6,163904.0
05ovtrz9d1,1067320.0
05pa0vpjhq,2482144.0
05q5z646d9,369214.0
05qczkb6gg,1082637.0
05qzic5x3l,162982.0
05rokc2ikl,8041.0
05rqloyvbw,4917.0
05sh0nejxo,1176526.0
05ssknx1tz,92752.0
05svu37ejk,2945052.0
05tbglisyd,1067758.0
05tho4lf9w,1894642.0
05u0828yjv,359094.0
05uc4lnoj6,1890546.0
05ue22u118,7695822.0
05uoxew2iq,744506.0
05uz7l4it5,1324694.0
05v30vd5t4,312305.0
05v75ksbvy,1698966.0
05vw2fakdi,2954485.0
05vwuwjk5z,703554.0
05wa0uxq7c,358477.0
05wf3nrqw6,506924.0
05whky1aso,3178665.0
05wnlsdfu8,263078.0
05x77kdr2f,77763.0
05xkkfxs5v,106376.0
05xp886mpi,6248269.0
05xsj8w658,84989.0
05y07py2rp,7399.0
05y0ul7tjx,1165304.0
05y1mb6959,1262188.0
05yjq0v7f3,844817.0
05z5s6c2fu,1990822.0
05z5trjk1e,844776.0
05zd88hgr2,6342655.0
05zmw5t3t7,162786.0
05zpznorbv,25317.0
05zt2xhw61,2837356.0
05zu01nuug,1674484.0
05zv5cx2lb,917392.0
05zy2xrdy4,596433.0
05zy4jl4zn,3620956.0
05zznjnw3i,1554878.0
0606tlacal,3561326.0
060qdp6rpz,8753485.0
060re1mnp4,1128125.0
0617z06esk,741311.0
0618h2uatd,4296.0
061jdwzzjz,651471.0
061ulkr60b,1165317.0
0624szt2om,2393.0
062oxv8bu6,12578.0
062qybhouw,818099.0
063ncxsex2,2905301.0
064cfomyz7,241248.0
064co2ynz4,392668.0
064crpsimh,4052349.0
064ft1o2mm,1026.0
0659ctcimz,992291.0
065sv8cuxh,290005.0
066e4qs0h1,580707.0
066m7i5lcg,2751644.0
066tuwrh7k,38581.0
0671467n3n,514948.0
0671mrxng0,1823067.0
0678oryy95,727973.0
067cmlhbt2,1553639.0
067hk6hl4p,852967.0
067hzusgo9,1225361.0
067mtrfnep,623776.0
068xr1r2n5,101064.0
069l17qggc,678608.0
06a5iunmlx,2201655.0
06a6t2lslg,543942.0
06ad4gve6k,1145178.0
06afpo0de6,1992.0
06ahoj6bal,661116.0
06b7cxhsqq,2117950.0
06bokjixs2,2630002.0
06bpz28wr1,1102702.0
06bv2vv7lu,
06bwh5oorr,927968.0
06c86tr0ea,2272283.0
06ccm5zkoj,1512587.0
06cdfxnv9x,2554.0
06cfe7ygs7,28952.0
06djr62ks4,38511.0
06dresdguj,813758.0
06dttrjqsb,2885195.0
06dy5hbktp,1000554.0
06echc56pl,2891734.0
06f2fl5f8x,719931.0
06f4m5rq7j,450614.0
06fq93giv5,7198063.0
06frcs7jd6,23620.0
06g9m9046h,400829.0
06gb3hlq7t,3371546.0
06gua8rf5q,276533.0
06h0rofddb,140730.0
06hai3gw9k,2034562.0
06hbu7l17y,3680162.0
06i1lqeqcn,1855951.0
06i29ezbrf,139329.0
06ifsitagz,2240753.0
06is0dyvcq,1333301.0
06iyhjub01,1006855.0
06j1lfd966,1443965.0
06j3rorwur,1514.0
06j7mqm5ig,435754.0
06jaq92ufb,544608.0
06jduntyxk,49614.0
06jfso8tz4,117269.0
06jgups6io,6195820.0
06jk3inp9p,234413.0
06jvpovbjb,2135158.0
06k4jprazh,2053529.0
06khem3efs,487612.0
06kswxm7rw,36884.0
06lckiu8gt,635113.0
06lghr7p26,496.0
06mj5ab13s,730884.0
06mwisfnh0,2249240.0
06n39nopnq,21412.0
06nmq7euhl,113559.0
06nrga15rp,269857.0
06nw6p1rx7,799336.0
06o3idddl4,1886387.0
06onmgd7c4,2502.0
06p6b6xft0,1182188.0
06p9pzzj38,974081.0
06pni6lyoa,4205474.0
06pzk21x5s,102709.0
06qfot8wbs,2913809.0
06qktjgtf5,2951907.0
06qomf4nds,12316106.0
06r7plwtat,716187.0
06rl2rlic8,480345.0
06s1b93zvc,311063.0
06s8vlv35q,1763361.0
06sdsrx579,5462.0
06sjcvw5tl,151351.0
06sr2tkewn,1409156.0
06stehla2t,1201245.0
06sxc47lld,605853.0
06t5vzo7nb,1805048.0
06te3rdrpk,1452.0
06tprvhy8p,598153.0
06u3jaae3c,3461911.0
06uhdpj5r4,196733.0
06v2ui01sd,3854.0
06vx64ejph,403623.0
06vyewr5ud,1116529.0
06wpr1l67j,1563088.0
06wwoxrljv,1101772.0
06x1a2lbm4,4743023.0
06xjqjxmh4,2549129.0
06xmwmkn39,780562.0
06y3igvfsg,1374633.0
06y5n0daxh,272947.0
06ycwrz4xm,3179368.0
06yqk4h5fe,4619266.0
06yter8zfe,34884.0
06yul1nvae,1035137.0
06zimbcd7m,1163.0
06zl20e1sn,1973512.0
06zzom3a66,1068089.0
070g8q1177,1004440.0
070nm568pj,887967.0
070r5ldzm8,92708.0
0719vvlwmc,875115.0
071cxq6c2c,4430724.0
071tmnuovp,2026180.0
071uc8p9dl,358000.0
072c5dvzcs,80942.0
072gthz3ef,1458047.0
072jbaaf82,138592.0
072tzxx3iy,2024025.0
073dzf2x6s,4417760.0
073jbxgqsd,6687500.0
073ord77i1,1269234.0
074gdpe0zx,33455.0
074o37yvee,1567428.0
0752j3jnj7,2720528.0
07533fhi1s,1167412.0
0753a90mxr,1431056.0
0757jdbq5e,87614.0
075fdcnz1q,667238.0
075ielnazp,2701181.0
075r80rn29,393204.0
076a8vz170,471345.0
076lfmrkf2,1077027.0
076u1z1mpz,1866936.0
077btchdys,446796.0
077c0n73hz,699265.0
077hu6p9fw,4492577.0
077xu3mfnu,384270.0
078g3yodld,3195974.0
079cbs0msz,1312595.0
07a3g1xtlw,2309510.0
07axa4tnau,1620270.0
07b1x7faw0,362999.0
07bxi1aaby,461105.0
07cqf4apk0,1079165.0
07djnx77rd,189859.0
07f640d79y,1290445.0
07fqufoai5,415133.0
07ghga5mdk,174900.0
07gm5l8wdw,561891.0
07gsr5xpyi,333782.0
07gz1yw10y,598209.0
07hl90tjsj,906445.0
07hlc557bf,4256973.0
07ib5ijano,981351.0
07ieyu94m8,1681541.0
07ifh0e1ii,1405799.0
07ijdlbui4,32456.0
07j7cwg3xi,1193796.0
07jd9bv9zg,267.0
07jgg3uk85,2256807.0
07jsdu6on8,1744669.0
07jzhv61ca,133854.0
07k82t112g,1066430.0
07khnl8qvk,504766.0
07kivwznyr,506981.0
07ksm7p22e,992688.0
07lf8qbywm,2723369.0
07m4kdym4w,65115.0
07mba72zco,411779.0
07mc57xcao,
07mjxnfogd,342228.0
07mq2l3bkt,1960489.0
07n05n81gm,1946518.0
07o3dbrnie,285182.0
07o7hpj5xy,61275.0
07odtt2fao,
07oxa0f5ie,1622411.0
07p5ccjpke,2312008.0
07pvv1u1yj,700791.0
07qaihzqm2,17483.0
07qdpy3hnl,147212.0
07rw7xn9ba,101148.0
07rw84uz9j,1097935.0
07sa8dzgjn,23343.0
07sdk7vesz,705800.0
07sf53v4w4,3882919.0
07t10aem60,539848.0
07talwrj82,238964.0
07tmyhhuma,
07tnpqqd50,4090680.0
07tqjkldx4,6485040.0
07ttwg3mhx,3617805.0
07u5zribjs,
07uj7rw2h7,1983658.0
07unuo91fa,1972079.0
07uskni4co,2201859.0
07vdl2ksq3,1105629.0
07w9xhp63t,103682.0
07wa6q4e1o,611554.0
07watt77xk,1019997.0
07x9tjt5ro,1080463.0
07xicv2mhb,3001220.0
07xzdv7v8n,3536287.0
07zl5ajyhf,613651.0
07zrmbud10,4249219.0
07zro8kfr4,220733.0
07zxiwkv2s,437431.0
0802p0197t,578533.0
0806z7trwl,1039070.0
080h4q8l6z,3972.0
080io8q6za,4472764.0
081hg88uyw,1520134.0
0822dgbe5u,2481663.0
082ff0zljr,125217.0
082slkd456,975554.0
0837xw1s6q,642567.0
083jbqx9ax,227466.0
083lc8hhu5,972779.0
083st5lez7,2962033.0
0841jupk8m,86647.0
084576euim,289263.0
084aktqhmc,485.0
084lft4ugp,1835501.0
084rnunfif,67617.0
0850bilz7i,518.0
086fzy4hbm,9771255.0
086js7qa1k,1923629.0
086jz2fpuy,54922.0
086m0wh6li,2033875.0
087l2vu4tk,130387.0
088guwlqpl,1677579.0
08aa8ammqm,1189186.0
08aftgs7ew,1076421.0
08aoich5kd,466095.0
08b28nc73e,94764.0
08b8p068wh,84023.0
08bxn9ynhl,179155.0
08bzalbh5k,4483.0
08ce7eh6ps,525874.0
08clif8gvx,54262.0
08ctm3quj9,819567.0
08debvu8e5,1349606.0
08ekbl6ueo,970397.0
08et67fh9k,247482.0
08fi082ch6,4241135.0
08fvvjrfuj,1795093.0
08g16x5n49,1187859.0
08gbnj0h13,388893.0
08ggsdhcmp,1917114.0
08gukftlc5,3258060.0
08h9jdyu8o,599256.0
08hd5pi2xp,2707871.0
08i20gi7yr,65131.0
08i26877bh,473755.0
08i4r40l2m,606533.0
08if358c7k,203060.0
08iq2p6zcp,756679.0
08iv6rjjym,1752776.0
08jldb3gqx,981563.0
08kx4pqoih,48225.0
08lwg42i0u,609744.0
08ogge1tbf,2287215.0
08omhc3ic4,596937.0
08q55w4e5q,923902.0
08q6w8ct18,3513988.0
08qeqqp6li,101827.0
08qn2wbf0d,415.0
08qr6g2rsd,
08quqx8ikn,663136.0
08qxvgvbbt,1562896.0
08r4ref5hs,
08rpgfx8nz,223250.0
08slzvkvnv,288828.0
08t65zdm3f,1446259.0
08t7edbgre,
08t88sn329,1899924.0
08tkjxpyc7,4017087.0
08tqxafz9g,1097398.0
08tzorh0bp,2836521.0
08u5ahw8gl,3098545.0
08uacn7bal,1755508.0
08uep3mq5s,697804.0
08ujpnlbyy,335663.0
08upsqg4uv,616306.0
08uw5xzbqu,4309000.0
08vbg0ebcq,867970.0
08vvh7t6ot,678373.0
08vyotwiq2,2636676.0
08wvteh8mi,1901772.0
08x92wfjzy,437.0
08xet6ynk8,1249946.0
08yw0b5ccw,545872.0
08zapowgl3,666.0
08zirtq7dr,5349903.0
08zjft457d,174868.0
08zk2riput,3700135.0
08zn7yrfac,145421.0
0900278qas,853865.0
09019tgpkf,134529.0
0904w0mxej,174521.0
0907zarrbp,1539313.0
090mu9vypl,1359877.0
091rknleii,223.0
091tr8kfd2,2174654.0
09305vitud,7363953.0
0940ozm46m,277238.0
094ai9ik0z,1169547.0
094ckscl1b,147865.0
094p06d13k,706.0
09583mrq8r,1702443.0
0958ttsi5u,1139563.0
095jwlhw61,433016.0
0960lm86f9,183744.0
096h51u6zi,1146320.0
096jhzlk0q,1380134.0
0971ydcr3o,1718211.0
09774lzudp,966354.0
097z8n5xc8,3888542.0
098lol05g4,24087.0
0996tnqw4w,11540674.0
09994suc6k,1144292.0
099d06hjwk,902664.0
099n90vunc,1222421.0
099pbqsgho,1747081.0
099q9e8kv2,928545.0
099szzzxpl,7221169.0
09abxvmayp,1549464.0
09at1lgyo9,31646.0
09b3f09syn,5085.0
09b9tl1tgp,1396625.0
09bt0s12ou,97773.0
09c16kusgy,2090314.0
09c2ikd9v2,505346.0
09c6bee60z,2703432.0
09cdxlprj3,56413.0
09cmwgn2qi,309844.0
09cwiavmqe,632302.0
09d7d2mwwx,44302.0
09dgwsr8s6,3149215.0
09dryiyyyl,2895436.0
09dya1lv3v,3969180.0
09f0uohmet,8324.0
09f6x76z80,5844060.0
09f893syzc,7428458.0
09fuw56yc0,1543829.0
09g5i1ghz5,207679.0
09gqbz46wc,234821.0
09gsblijd3,1410880.0
